point_id,taluk,latitude,longitude,clay_pct,sand_pct,silt_pct,pH,nitrogen_g_per_kg,organic_carbon_dg_per_kg,bulk_density_cg_per_cm3,api_source_x,year,point_id_yr,declared_crop,avg_monthly_rainfall_mm,max_temp_c,min_temp_c,avg_humidity_pct,avg_root_zone_wetness,api_source_y,district,groundwater_depth_m,gw_data_source,ndvi_annual_mean,ndvi_annual_std,ndvi_flagged,soil_water_retention,aridity_index,vegetation_stress_index,soil_fertility_index,water_table_pressure,thermal_stress,sand_clay_ratio,historical_yield_potential_score,loan_risk_3class
SIN_001,Sindagi,16.79726990264416,76.34524559368306,32.0,39.3,28.6,7.4,1.14,165.0,146.0,ISRIC SoilGrids v2.0,2023,SIN_001_2023,Maize,1.455,37.475,18.655,53.365,0.625,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.3481,0.0,0,52.8,0.0773,0.2176,1.7437,0.0781,0.565,1.2281,133.78028172803855,High
SIN_002,Sindagi,16.85550837450453,76.44779422386624,30.5,41.2,28.3,7.1,1.09,161.0,147.0,ISRIC SoilGrids v2.0,2019,SIN_002_2019,Maize,1.665,37.1,18.815,55.625,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.3588,0.0,0,49.105,0.0911,0.2296,2.0769,0.0923,0.4575,1.3508,139.0990096253571,High
SIN_002,Sindagi,16.85550837450453,76.44779422386624,30.5,41.2,28.3,7.1,1.09,161.0,147.0,ISRIC SoilGrids v2.0,2020,SIN_002_2020,Maize,2.745,35.495,18.585,62.705,0.7,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2945,0.0,0,49.105,0.1623,0.2061,2.0769,0.1524,0.46,1.3508,128.4704246073754,High
SIN_002,Sindagi,16.85550837450453,76.44779422386624,30.5,41.2,28.3,7.1,1.09,161.0,147.0,ISRIC SoilGrids v2.0,2021,SIN_002_2021,Maize,2.1550000000000002,35.835,18.244999999999997,62.64,0.665,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3657,0.0,0,49.105,0.1225,0.2432,2.0769,0.1158,0.46,1.3508,131.7156364802094,High
SIN_002,Sindagi,16.85550837450453,76.44779422386624,30.5,41.2,28.3,7.1,1.09,161.0,147.0,ISRIC SoilGrids v2.0,2022,SIN_002_2022,Maize,2.1550000000000002,36.105000000000004,17.83,61.485,0.67,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3425,0.0,0,49.105,0.1179,0.2295,2.0769,0.1144,0.5325,1.3508,129.28901736666114,High
SIN_002,Sindagi,16.85550837450453,76.44779422386624,30.5,41.2,28.3,7.1,1.09,161.0,147.0,ISRIC SoilGrids v2.0,2023,SIN_002_2023,Maize,1.425,37.480000000000004,18.685000000000002,53.8,0.62,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.3481,0.0,0,49.105,0.0758,0.2158,2.0769,0.0765,0.5825,1.3508,131.10366223512122,High
SIN_003,Sindagi,16.97230499768936,76.18807820277515,35.2,35.2,29.6,7.6,1.25,199.0,147.0,ISRIC SoilGrids v2.0,2019,SIN_003_2019,Maize,1.665,37.1,18.815,55.625,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.3588,0.0,0,70.048,0.0911,0.2296,1.8,0.0923,0.4575,1.0,151.37571435914705,Moderate
SIN_003,Sindagi,16.97230499768936,76.18807820277515,35.2,35.2,29.6,7.6,1.25,199.0,147.0,ISRIC SoilGrids v2.0,2020,SIN_003_2020,Maize,2.745,35.495,18.585,62.705,0.7,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2945,0.0,0,70.048,0.1623,0.2061,1.8,0.1524,0.46,1.0,143.0580990292108,High
SIN_003,Sindagi,16.97230499768936,76.18807820277515,35.2,35.2,29.6,7.6,1.25,199.0,147.0,ISRIC SoilGrids v2.0,2021,SIN_003_2021,Maize,2.1550000000000002,35.835,18.244999999999997,62.64,0.665,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3657,0.0,0,70.048,0.1225,0.2432,1.8,0.1158,0.46,1.0,148.87680441580747,High
SIN_003,Sindagi,16.97230499768936,76.18807820277515,35.2,35.2,29.6,7.6,1.25,199.0,147.0,ISRIC SoilGrids v2.0,2022,SIN_003_2022,Maize,2.1550000000000002,36.105000000000004,17.83,61.485,0.67,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3425,0.0,0,70.048,0.1179,0.2295,1.8,0.1144,0.5325,1.0,145.6596274884019,High
SIN_003,Sindagi,16.97230499768936,76.18807820277515,35.2,35.2,29.6,7.6,1.25,199.0,147.0,ISRIC SoilGrids v2.0,2023,SIN_003_2023,Maize,1.425,37.480000000000004,18.685000000000002,53.8,0.62,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.3481,0.0,0,70.048,0.0758,0.2158,1.8,0.0765,0.5825,1.0,143.67414164453328,High
SIN_004,Sindagi,16.8956990669268,76.07088688440389,33.3,40.6,26.1,7.3,1.27,155.0,151.0,ISRIC SoilGrids v2.0,2019,SIN_004_2019,Maize,1.665,37.1,18.815,55.625,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.3588,0.0,0,51.615,0.0911,0.2296,1.88,0.0923,0.4575,1.2192,125.21729969253289,High
SIN_004,Sindagi,16.8956990669268,76.07088688440389,33.3,40.6,26.1,7.3,1.27,155.0,151.0,ISRIC SoilGrids v2.0,2020,SIN_004_2020,Maize,2.745,35.495,18.585,62.705,0.7,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2945,0.0,0,51.615,0.1623,0.2061,1.88,0.1524,0.46,1.2192,113.1615060765518,High
SIN_004,Sindagi,16.8956990669268,76.07088688440389,33.3,40.6,26.1,7.3,1.27,155.0,151.0,ISRIC SoilGrids v2.0,2021,SIN_004_2021,Maize,2.1550000000000002,35.835,18.244999999999997,62.64,0.665,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3657,0.0,0,51.615,0.1225,0.2432,1.88,0.1158,0.46,1.2192,126.06664149282099,High
SIN_004,Sindagi,16.8956990669268,76.07088688440389,33.3,40.6,26.1,7.3,1.27,155.0,151.0,ISRIC SoilGrids v2.0,2022,SIN_004_2022,Maize,2.1550000000000002,36.105000000000004,17.83,61.485,0.67,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3425,0.0,0,51.615,0.1179,0.2295,1.88,0.1144,0.5325,1.2192,119.95563557139633,High
SIN_004,Sindagi,16.8956990669268,76.07088688440389,33.3,40.6,26.1,7.3,1.27,155.0,151.0,ISRIC SoilGrids v2.0,2023,SIN_004_2023,Maize,1.425,37.480000000000004,18.685000000000002,53.8,0.62,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.3481,0.0,0,51.615,0.0758,0.2158,1.88,0.0765,0.5825,1.2192,120.27564273113691,High
SIN_005,Sindagi,16.92863345670904,76.08748168232268,33.4,38.8,27.8,7.2,1.22,156.0,151.0,ISRIC SoilGrids v2.0,2019,SIN_005_2019,Maize,1.665,37.1,18.815,55.625,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.3588,0.0,0,52.104,0.0911,0.2296,1.9857,0.0923,0.4575,1.1617,127.55957660461391,High
SIN_005,Sindagi,16.92863345670904,76.08748168232268,33.4,38.8,27.8,7.2,1.22,156.0,151.0,ISRIC SoilGrids v2.0,2020,SIN_005_2020,Maize,2.745,35.495,18.585,62.705,0.7,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2945,0.0,0,52.104,0.1623,0.2061,1.9857,0.1524,0.46,1.1617,126.00134247871173,High
SIN_005,Sindagi,16.92863345670904,76.08748168232268,33.4,38.8,27.8,7.2,1.22,156.0,151.0,ISRIC SoilGrids v2.0,2021,SIN_005_2021,Maize,2.1550000000000002,35.835,18.244999999999997,62.64,0.665,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3657,0.0,0,52.104,0.1225,0.2432,1.9857,0.1158,0.46,1.1617,130.63326642400924,High
SIN_005,Sindagi,16.92863345670904,76.08748168232268,33.4,38.8,27.8,7.2,1.22,156.0,151.0,ISRIC SoilGrids v2.0,2022,SIN_005_2022,Maize,2.1550000000000002,36.105000000000004,17.83,61.485,0.67,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3425,0.0,0,52.104,0.1179,0.2295,1.9857,0.1144,0.5325,1.1617,118.12799758550729,High
SIN_005,Sindagi,16.92863345670904,76.08748168232268,33.4,38.8,27.8,7.2,1.22,156.0,151.0,ISRIC SoilGrids v2.0,2023,SIN_005_2023,Maize,1.425,37.480000000000004,18.685000000000002,53.8,0.62,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.3481,0.0,0,52.104,0.0758,0.2158,1.9857,0.0765,0.5825,1.1617,121.23148745371864,High
SIN_006,Sindagi,16.93801073873666,76.19670865913766,34.6,37.9,27.5,7.5,1.24,176.0,147.0,ISRIC SoilGrids v2.0,2019,SIN_006_2019,Maize,1.645,36.835,18.42,55.495000000000005,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.3588,0.0,0,60.896,0.0893,0.2296,1.7647,0.0912,0.1275,1.0954,140.60308475195288,High
SIN_006,Sindagi,16.93801073873666,76.19670865913766,34.6,37.9,27.5,7.5,1.24,176.0,147.0,ISRIC SoilGrids v2.0,2020,SIN_006_2020,Maize,2.77,35.17,18.115000000000002,62.805,0.7,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2945,0.0,0,60.896,0.1624,0.2061,1.7647,0.1537,0.8575,1.0954,126.5033837591801,High
SIN_006,Sindagi,16.93801073873666,76.19670865913766,34.6,37.9,27.5,7.5,1.24,176.0,147.0,ISRIC SoilGrids v2.0,2021,SIN_006_2021,Maize,2.2,35.35,17.725,62.94,0.6699999999999999,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3657,0.0,0,60.896,0.1248,0.245,1.7647,0.1182,0.9625,1.0954,136.06146740001188,High
SIN_006,Sindagi,16.93801073873666,76.19670865913766,34.6,37.9,27.5,7.5,1.24,176.0,147.0,ISRIC SoilGrids v2.0,2022,SIN_006_2022,Maize,2.13,35.68,17.384999999999998,61.125,0.67,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3425,0.0,0,60.896,0.1164,0.2295,1.7647,0.1131,0.9675,1.0954,136.61020839609822,High
SIN_006,Sindagi,16.93801073873666,76.19670865913766,34.6,37.9,27.5,7.5,1.24,176.0,147.0,ISRIC SoilGrids v2.0,2023,SIN_006_2023,Maize,1.4300000000000002,36.975,18.375,53.61,0.625,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.3481,0.0,0,60.896,0.0769,0.2176,1.7647,0.0768,0.175,1.0954,131.31662218054547,High
SIN_007,Sindagi,16.90545288330531,76.18793364363023,34.2,38.3,27.5,7.5,1.22,168.0,148.0,ISRIC SoilGrids v2.0,2019,SIN_007_2019,Maize,1.545,37.24,18.845,54.615,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.3588,0.0,0,57.456,0.084,0.2296,1.7059,0.0856,0.5425,1.1199,133.26150202458385,High
SIN_007,Sindagi,16.90545288330531,76.18793364363023,34.2,38.3,27.5,7.5,1.22,168.0,148.0,ISRIC SoilGrids v2.0,2020,SIN_007_2020,Maize,2.8049999999999997,35.47,18.490000000000002,62.375,0.705,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2945,0.0,0,57.456,0.1652,0.2076,1.7059,0.1557,0.52,1.1199,121.09723135366052,High
SIN_007,Sindagi,16.90545288330531,76.18793364363023,34.2,38.3,27.5,7.5,1.22,168.0,148.0,ISRIC SoilGrids v2.0,2021,SIN_007_2021,Maize,2.11,35.855000000000004,18.17,61.974999999999994,0.665,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3657,0.0,0,57.456,0.1193,0.2432,1.7059,0.1134,0.4875,1.1199,130.55452942419512,High
SIN_007,Sindagi,16.90545288330531,76.18793364363023,34.2,38.3,27.5,7.5,1.22,168.0,148.0,ISRIC SoilGrids v2.0,2022,SIN_007_2022,Maize,2.0949999999999998,36.14,17.770000000000003,60.485,0.67,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3425,0.0,0,57.456,0.114,0.2295,1.7059,0.1112,0.545,1.1199,131.68912773657016,High
SIN_007,Sindagi,16.90545288330531,76.18793364363023,34.2,38.3,27.5,7.5,1.22,168.0,148.0,ISRIC SoilGrids v2.0,2023,SIN_007_2023,Maize,1.455,37.475,18.655,53.365,0.625,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.3481,0.0,0,57.456,0.0773,0.2176,1.7059,0.0781,0.565,1.1199,124.81802506587331,High
SIN_008,Sindagi,16.90215078470806,76.42357902427005,33.7,41.1,25.1,7.4,1.24,163.0,152.0,ISRIC SoilGrids v2.0,2019,SIN_008_2019,Maize,1.665,37.1,18.815,55.625,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.3588,0.0,0,54.931,0.0911,0.2296,1.7937,0.0923,0.4575,1.2196,132.1018989518416,High
SIN_008,Sindagi,16.90215078470806,76.42357902427005,33.7,41.1,25.1,7.4,1.24,163.0,152.0,ISRIC SoilGrids v2.0,2020,SIN_008_2020,Maize,2.745,35.495,18.585,62.705,0.7,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2945,0.0,0,54.931,0.1623,0.2061,1.7937,0.1524,0.46,1.2196,123.85478213762661,High
SIN_008,Sindagi,16.90215078470806,76.42357902427005,33.7,41.1,25.1,7.4,1.24,163.0,152.0,ISRIC SoilGrids v2.0,2021,SIN_008_2021,Maize,2.1550000000000002,35.835,18.244999999999997,62.64,0.665,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3657,0.0,0,54.931,0.1225,0.2432,1.7937,0.1158,0.46,1.2196,132.66995981766857,High
SIN_008,Sindagi,16.90215078470806,76.42357902427005,33.7,41.1,25.1,7.4,1.24,163.0,152.0,ISRIC SoilGrids v2.0,2022,SIN_008_2022,Maize,2.1550000000000002,36.105000000000004,17.83,61.485,0.67,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3425,0.0,0,54.931,0.1179,0.2295,1.7937,0.1144,0.5325,1.2196,128.80565653625865,High
SIN_008,Sindagi,16.90215078470806,76.42357902427005,33.7,41.1,25.1,7.4,1.24,163.0,152.0,ISRIC SoilGrids v2.0,2023,SIN_008_2023,Maize,1.425,37.480000000000004,18.685000000000002,53.8,0.62,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.3481,0.0,0,54.931,0.0758,0.2158,1.7937,0.0765,0.5825,1.2196,134.14656171989537,High
SIN_009,Sindagi,16.873527628241547,76.41889454462539,34.2,40.0,25.8,7.2,1.07,164.0,152.0,ISRIC SoilGrids v2.0,2019,SIN_009_2019,Maize,1.545,37.24,18.845,54.615,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.3588,0.0,0,56.088,0.084,0.2296,1.9357,0.0856,0.5425,1.1696,131.34089801059164,High
SIN_009,Sindagi,16.873527628241547,76.41889454462539,34.2,40.0,25.8,7.2,1.07,164.0,152.0,ISRIC SoilGrids v2.0,2020,SIN_009_2020,Maize,2.8049999999999997,35.47,18.490000000000002,62.375,0.705,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.2945,0.0,0,56.088,0.1652,0.2076,1.9357,0.1557,0.52,1.1696,122.71571116883233,High
SIN_009,Sindagi,16.873527628241547,76.41889454462539,34.2,40.0,25.8,7.2,1.07,164.0,152.0,ISRIC SoilGrids v2.0,2021,SIN_009_2021,Maize,2.11,35.855000000000004,18.17,61.974999999999994,0.665,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3657,0.0,0,56.088,0.1193,0.2432,1.9357,0.1134,0.4875,1.1696,131.44919001212912,High
SIN_009,Sindagi,16.873527628241547,76.41889454462539,34.2,40.0,25.8,7.2,1.07,164.0,152.0,ISRIC SoilGrids v2.0,2022,SIN_009_2022,Maize,2.0949999999999998,36.14,17.770000000000003,60.485,0.67,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3425,0.0,0,56.088,0.114,0.2295,1.9357,0.1112,0.545,1.1696,130.58319211614554,High
SIN_009,Sindagi,16.873527628241547,76.41889454462539,34.2,40.0,25.8,7.2,1.07,164.0,152.0,ISRIC SoilGrids v2.0,2023,SIN_009_2023,Maize,1.455,37.475,18.655,53.365,0.625,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.3481,0.0,0,56.088,0.0773,0.2176,1.9357,0.0781,0.565,1.1696,129.3854402813028,High
BAS_000,Basavanabagewadi,16.574282097392643,76.11134914158964,27.1,44.3,28.6,7.3,1.07,174.0,142.0,ISRIC SoilGrids v2.0,2019,BAS_000_2019,Maize,1.695,36.43,17.895000000000003,54.965,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.4049,0.0,0,47.154,0.0914,0.2591,1.8733,0.094,0.3375,1.6347,140.6123667648155,High
BAS_000,Basavanabagewadi,16.574282097392643,76.11134914158964,27.1,44.3,28.6,7.3,1.07,174.0,142.0,ISRIC SoilGrids v2.0,2020,BAS_000_2020,Maize,2.835,34.75,17.79,62.565,0.71,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3785,0.0,0,47.154,0.1672,0.2687,1.8733,0.1574,1.23,1.6347,135.0253665821063,High
BAS_000,Basavanabagewadi,16.574282097392643,76.11134914158964,27.1,44.3,28.6,7.3,1.07,174.0,142.0,ISRIC SoilGrids v2.0,2021,BAS_000_2021,Maize,2.575,34.68,17.369999999999997,63.41,0.69,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3615,0.0,0,47.154,0.1488,0.2494,1.8733,0.1384,1.475,1.6347,132.88839632979622,High
BAS_000,Basavanabagewadi,16.574282097392643,76.11134914158964,27.1,44.3,28.6,7.3,1.07,174.0,142.0,ISRIC SoilGrids v2.0,2022,BAS_000_2022,Maize,2.365,35.32,16.865000000000002,61.16,0.685,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3954,0.0,0,47.154,0.1281,0.2708,1.8733,0.1255,1.4075,1.6347,133.08957891280122,High
BAS_000,Basavanabagewadi,16.574282097392643,76.11134914158964,27.1,44.3,28.6,7.3,1.07,174.0,142.0,ISRIC SoilGrids v2.0,2023,BAS_000_2023,Maize,1.855,36.03,17.645,55.485,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.4278,0.0,0,47.154,0.1009,0.2738,1.8733,0.0996,0.6625,1.6347,149.15830697274777,High
BAS_001,Basavanabagewadi,16.648966306481523,75.9717863033182,27.3,43.0,29.7,7.2,1.27,169.0,147.0,ISRIC SoilGrids v2.0,2019,BAS_001_2019,Maize,1.695,36.43,17.895000000000003,54.965,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.4049,0.0,0,46.137,0.0914,0.2591,2.1143,0.094,0.3375,1.5751,132.97454705843484,High
BAS_001,Basavanabagewadi,16.648966306481523,75.9717863033182,27.3,43.0,29.7,7.2,1.27,169.0,147.0,ISRIC SoilGrids v2.0,2020,BAS_001_2020,Maize,2.835,34.75,17.79,62.565,0.71,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3785,0.0,0,46.137,0.1672,0.2687,2.1143,0.1574,1.23,1.5751,132.56171254214968,High
BAS_001,Basavanabagewadi,16.648966306481523,75.9717863033182,27.3,43.0,29.7,7.2,1.27,169.0,147.0,ISRIC SoilGrids v2.0,2021,BAS_001_2021,Maize,2.575,34.68,17.369999999999997,63.41,0.69,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3615,0.0,0,46.137,0.1488,0.2494,2.1143,0.1384,1.475,1.5751,130.16637093772323,High
BAS_001,Basavanabagewadi,16.648966306481523,75.9717863033182,27.3,43.0,29.7,7.2,1.27,169.0,147.0,ISRIC SoilGrids v2.0,2022,BAS_001_2022,Maize,2.365,35.32,16.865000000000002,61.16,0.685,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3954,0.0,0,46.137,0.1281,0.2708,2.1143,0.1255,1.4075,1.5751,139.77969750777774,High
BAS_001,Basavanabagewadi,16.648966306481523,75.9717863033182,27.3,43.0,29.7,7.2,1.27,169.0,147.0,ISRIC SoilGrids v2.0,2023,BAS_001_2023,Maize,1.855,36.03,17.645,55.485,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.4278,0.0,0,46.137,0.1009,0.2738,2.1143,0.0996,0.6625,1.5751,138.48020128683189,High
BAS_002,Basavanabagewadi,16.579525106058938,76.11187624370562,26.9,44.2,28.9,7.3,1.09,170.0,143.0,ISRIC SoilGrids v2.0,2019,BAS_002_2019,Maize,1.695,36.43,17.895000000000003,54.965,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.4049,0.0,0,45.73,0.0914,0.2591,1.86,0.094,0.3375,1.6431,143.4409682906949,High
BAS_002,Basavanabagewadi,16.579525106058938,76.11187624370562,26.9,44.2,28.9,7.3,1.09,170.0,143.0,ISRIC SoilGrids v2.0,2020,BAS_002_2020,Maize,2.835,34.75,17.79,62.565,0.71,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3785,0.0,0,45.73,0.1672,0.2687,1.86,0.1574,1.23,1.6431,133.13937083635784,High
BAS_002,Basavanabagewadi,16.579525106058938,76.11187624370562,26.9,44.2,28.9,7.3,1.09,170.0,143.0,ISRIC SoilGrids v2.0,2021,BAS_002_2021,Maize,2.575,34.68,17.369999999999997,63.41,0.69,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3615,0.0,0,45.73,0.1488,0.2494,1.86,0.1384,1.475,1.6431,134.65597664889523,High
BAS_002,Basavanabagewadi,16.579525106058938,76.11187624370562,26.9,44.2,28.9,7.3,1.09,170.0,143.0,ISRIC SoilGrids v2.0,2022,BAS_002_2022,Maize,2.365,35.32,16.865000000000002,61.16,0.685,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3954,0.0,0,45.73,0.1281,0.2708,1.86,0.1255,1.4075,1.6431,133.35861178696095,High
BAS_002,Basavanabagewadi,16.579525106058938,76.11187624370562,26.9,44.2,28.9,7.3,1.09,170.0,143.0,ISRIC SoilGrids v2.0,2023,BAS_002_2023,Maize,1.855,36.03,17.645,55.485,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.4278,0.0,0,45.73,0.1009,0.2738,1.86,0.0996,0.6625,1.6431,148.74059651109354,High
BAS_003,Basavanabagewadi,16.685411027869428,75.94336074010663,29.2,44.1,26.8,7.4,1.16,178.0,146.0,ISRIC SoilGrids v2.0,2019,BAS_003_2019,Maize,1.695,36.43,17.895000000000003,54.965,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.040000000000003,NASA GRACE-FO (Historical Anomaly Model),0.4049,0.0,0,51.976,0.0914,0.2591,1.8375,0.094,0.3375,1.5103,137.69960632388197,High
BAS_003,Basavanabagewadi,16.685411027869428,75.94336074010663,29.2,44.1,26.8,7.4,1.16,178.0,146.0,ISRIC SoilGrids v2.0,2020,BAS_003_2020,Maize,2.835,34.75,17.79,62.565,0.71,NASA POWER (Regional 0.5° Grid),Vijayapura,17.01666666666667,NASA GRACE-FO (Historical Anomaly Model),0.3785,0.0,0,51.976,0.1672,0.2687,1.8375,0.1574,1.23,1.5103,141.07261617424143,High
BAS_003,Basavanabagewadi,16.685411027869428,75.94336074010663,29.2,44.1,26.8,7.4,1.16,178.0,146.0,ISRIC SoilGrids v2.0,2021,BAS_003_2021,Maize,2.575,34.68,17.369999999999997,63.41,0.69,NASA POWER (Regional 0.5° Grid),Vijayapura,17.61,NASA GRACE-FO (Historical Anomaly Model),0.3615,0.0,0,51.976,0.1488,0.2494,1.8375,0.1384,1.475,1.5103,140.0751075237284,High
BAS_003,Basavanabagewadi,16.685411027869428,75.94336074010663,29.2,44.1,26.8,7.4,1.16,178.0,146.0,ISRIC SoilGrids v2.0,2022,BAS_003_2022,Maize,2.365,35.32,16.865000000000002,61.16,0.685,NASA POWER (Regional 0.5° Grid),Vijayapura,17.84,NASA GRACE-FO (Historical Anomaly Model),0.3954,0.0,0,51.976,0.1281,0.2708,1.8375,0.1255,1.4075,1.5103,142.35519638980597,High
BAS_003,Basavanabagewadi,16.685411027869428,75.94336074010663,29.2,44.1,26.8,7.4,1.16,178.0,146.0,ISRIC SoilGrids v2.0,2023,BAS_003_2023,Maize,1.855,36.03,17.645,55.485,0.64,NASA POWER (Regional 0.5° Grid),Vijayapura,17.62,NASA GRACE-FO (Historical Anomaly Model),0.4278,0.0,0,51.976,0.1009,0.2738,1.8375,0.0996,0.6625,1.5103,143.41884936448918,High
